method,problem_id,candidate_id,problem_type,difficulty,selected,executable,status,objective,reference_objective,score,objective_correct,relative_error,structure_score,semantic_consistency_score,sirl_like_lp_stats_score,optargus_like_audit_score,optirepair_like_repair_score,or_r1_like_voting_score,objective_consensus_score,selection_policy,uses_reference_objective_for_selection,runtime_sec,repair_feedback_count,error,expected_inventory_balance,detected_inventory_balance,expected_order_variable,detected_order_variable,expected_inventory_variable,detected_inventory_variable,expected_shortage_variable,detected_shortage_variable,expected_capacity_constraint,detected_capacity_constraint,expected_binary_order_variable,detected_binary_order_variable,expected_big_m_constraint,detected_big_m_constraint,expected_lead_time,detected_lead_time,expected_holding_cost,detected_holding_cost,expected_shortage_cost,detected_shortage_cost,expected_fixed_order_cost,detected_fixed_order_cost
OptArgus-like Audit,fixed_order_cost_big_m_0000,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,498.0,756.0,0.95,0.0,0.3412698412698413,0.8571428571428571,0.8571428571428571,0.98,0.95,0.9800000000000001,0.8875,0.25,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.47086429997580126,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
OptArgus-like Audit,fixed_order_cost_big_m_0001,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,640.0,727.0,0.95,0.0,0.11966987620357634,0.8571428571428571,0.8571428571428571,0.948,0.95,0.9800000000000001,0.8875,0.25,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.45870560000184923,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
OptArgus-like Audit,fixed_order_cost_big_m_0002,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,720.0,843.0,0.95,0.0,0.14590747330960854,0.8571428571428571,0.8571428571428571,0.98,0.95,0.9800000000000001,0.8875,0.25,generic hallucination audit signals; no replenishment semantics; no reference objective,False,0.4489645999856293,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
OptiRepair-like Repair-Prompt,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.5257761000539176,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
OptiRepair-like Repair-Prompt,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4760085000307299,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
OptiRepair-like Repair-Prompt,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4792079000035301,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_0000,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,192.0,192.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4826337000122294,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_0001,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,876.0,876.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.5070249999989755,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_0002,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,140.0,140.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4633258999674581,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.46575079998001456,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4852950999629684,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
OptiRepair-like Repair-Prompt,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,0.9800000000000001,1.0,0.0,1.0,1.0,0.944,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.49908370000775903,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
OptiRepair-like Repair-Prompt,multi_item_capacity_0000,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,745.0,745.0,0.9800000000000001,1.0,0.0,0.8,0.8,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.44777550001163036,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,multi_item_capacity_0001,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,426.0,426.0,0.9800000000000001,1.0,0.0,0.8,0.8,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.44912369997473434,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,multi_item_capacity_0002,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,1610.0,1610.0,0.9800000000000001,1.0,0.0,0.8,0.8,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.5033314000465907,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
OptiRepair-like Repair-Prompt,fixed_order_cost_big_m_0000,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,498.0,756.0,0.9800000000000001,0.0,0.3412698412698413,0.8571428571428571,0.8571428571428571,0.98,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.47086429997580126,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
OptiRepair-like Repair-Prompt,fixed_order_cost_big_m_0001,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,640.0,727.0,0.9800000000000001,0.0,0.11966987620357634,0.8571428571428571,0.8571428571428571,0.948,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.45870560000184923,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
OptiRepair-like Repair-Prompt,fixed_order_cost_big_m_0002,cand_3_remove_big_m_constraint,fixed_order_cost_big_m,hard,True,True,Optimal,720.0,843.0,0.9800000000000001,0.0,0.14590747330960854,0.8571428571428571,0.8571428571428571,0.98,0.95,0.9800000000000001,0.8875,0.25,generic repair-readiness score from execution and audit issues; no replenishment semantics; no reference objective,False,0.4489645999856293,1,,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
Structure-Only,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.5257761000539176,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.4760085000307299,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.4792079000035301,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,replenishment LP structure completeness only; no reference objective,False,0.4452735999948345,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,replenishment LP structure completeness only; no reference objective,False,0.4503552000387572,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,replenishment LP structure completeness only; no reference objective,False,0.4452777999686077,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.46575079998001456,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.4852950999629684,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,1.0,1.0,0.0,1.0,1.0,0.944,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.49908370000775903,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,multi_item_capacity_0000,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,745.0,745.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,replenishment LP structure completeness only; no reference objective,False,0.46777089999523014,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,multi_item_capacity_0001,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,426.0,426.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,replenishment LP structure completeness only; no reference objective,False,0.4761764999711886,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,multi_item_capacity_0002,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,1610.0,1610.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,replenishment LP structure completeness only; no reference objective,False,0.49402759998338297,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,fixed_order_cost_big_m_0000,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,756.0,756.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.4962416999624111,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
Structure-Only,fixed_order_cost_big_m_0001,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,727.0,727.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.4931347999954596,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
Structure-Only,fixed_order_cost_big_m_0002,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,843.0,843.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,replenishment LP structure completeness only; no reference objective,False,0.49061259999871254,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
ReplenishVerifier-Full,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.5257761000539176,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4760085000307299,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4792079000035301,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4452735999948345,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4503552000387572,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4452777999686077,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46575079998001456,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4852950999629684,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,1.0,1.0,0.0,1.0,1.0,0.944,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49908370000775903,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Full,multi_item_capacity_0000,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,745.0,745.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46777089999523014,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,multi_item_capacity_0001,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,426.0,426.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4761764999711886,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,multi_item_capacity_0002,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,1610.0,1610.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49402759998338297,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Full,fixed_order_cost_big_m_0000,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,756.0,756.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4962416999624111,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
ReplenishVerifier-Full,fixed_order_cost_big_m_0001,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,727.0,727.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4931347999954596,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
ReplenishVerifier-Full,fixed_order_cost_big_m_0002,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,843.0,843.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49061259999871254,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
ReplenishVerifier-Repair,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.5257761000539176,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Repair,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4760085000307299,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Repair,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,1.0,1.0,0.0,1.0,1.0,0.8640000000000001,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4792079000035301,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Repair,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4452735999948345,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Repair,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4503552000387572,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Repair,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,1.0,0.0,1.0,1.0,1.0,0.8280000000000001,0.8599999999999999,0.919,0.9624999999999999,0.75,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4452777999686077,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Repair,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46575079998001456,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Repair,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4852950999629684,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Repair,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,1.0,1.0,0.0,1.0,1.0,0.944,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49908370000775903,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
ReplenishVerifier-Repair,multi_item_capacity_0000,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,745.0,745.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.46777089999523014,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Repair,multi_item_capacity_0001,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,426.0,426.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4761764999711886,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Repair,multi_item_capacity_0002,cand_4_correct,multi_item_capacity,hard,True,True,Optimal,1610.0,1610.0,1.0,1.0,0.0,1.0,1.0,0.96,0.95,0.9800000000000001,0.9249999999999999,0.5,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49402759998338297,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
ReplenishVerifier-Repair,fixed_order_cost_big_m_0000,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,756.0,756.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4962416999624111,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
ReplenishVerifier-Repair,fixed_order_cost_big_m_0001,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,727.0,727.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.4931347999954596,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
ReplenishVerifier-Repair,fixed_order_cost_big_m_0002,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,843.0,843.0,1.0,1.0,0.0,1.0,1.0,0.98,0.95,0.9800000000000001,0.8875,0.25,executable + optimal + LP structure + semantic consistency; no reference objective,False,0.49061259999871254,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
